name,description,tooltip,optional,tier,type,dice,range,casttime,duration,cooldown,itemname,itemtype,itemeffect,itemvalue,id,rank,DA0,DA1,DA2,DA3,DA4,DA5,DA6,DA7,DA8,DA9,DB0,DB1,DB2,DB3,DB4,DB5,DB6,DB7,DB8,DB9,DC0,DC1,DC2,DC3,DC4,DC5,DC6,DC7,DC8,DC9,DD0,DD1,DD2,DD3,DD4,DD5,DD6,DD7,DD8,DD9,DE0,DE1,DE2,DE3,DE4,DE5,DE6,DE7,DE8,DE9,DF0,DF1,DF2,DF3,DF4,DF5,DF6,DF7,DF8,DF9,DG0,DG1,DG2,DG3,DG4,DG5,DG6,DG7,DG8,DG9,DH0,DH1,DH2,DH3,DH4,DH5,DH6,DH7,DH8,DH9,DI0,DI1,DI2,DI3,DI4,DI5,DI6,DI7,DI8,DI9,DJ0,DJ1,DJ2,DJ3,DJ4,DJ5,DJ6,DJ7,DJ8,DJ9,DK0,DK1,DK2,DK3,DK4,DK5,DK6,DK7,DK8,DK9,DL0,DL1,DL2,DL3,DL4,DL5,DL6,DL7,DL8,DL9,DM0,DM1,DM2,DM3,DM4,DM5,DM6,DM7,DM8,DM9,DN0,DN1,DN2,DN3,DN4,DN5,DN6,DN7,DN8,DN9,DO0,DO1,DO2,DO3,DO4,DO5,DO6,DO7,DO8,DO9,DP0,DP1,DP2,DP3,DP4,DP5,DP6,DP7,DP8,DP9,DQ0,DQ1,DQ2,DQ3,DQ4,DQ5,DQ6,DQ7,DQ8,DQ9,DR0,DR1,DR2,DR3,DR4,DR5,DR6,DR7,DR8,DR9,DS0,DS1,DS2,DS3,DS4,DS5,DS6,DS7,DS8,DS9,DT0,DT1,DT2,DT3,DT4,DT5,DT6,DT7,DT8,DT9,DU0,DU1,DU2,DU3,DU4,DU5,DU6,DU7,DU8,DU9,DV0,DV1,DV2,DV3,DV4,DV5,DV6,DV7,DV8,DV9,DW0,DW1,DW2,DW3,DW4,DW5,DW6,DW7,DW8,DW9,DX0,DX1,DX2,DX3,DX4,DX5,DX6,DX8,DX9,DY0,DY1,DY2,DY3,DY4,DY5,DY6,DY7,DY8,DY9,DZ0,DZ1,DZ2,DZ3,DZ4,DZ5,DZ6,DZ7,DZ8,DZ9,D0A,D1A,D2A,D3A,D4A,D5A,D6A,D7A,D8A,D9A,D0B,D1B,D2B,D3B,D4B,D5B,D6B,D7B,D8B,D9B,D0C,D1C,D2C,D3C,D4C,D5C,D6C,D7C,D8C,D9C,D0D,D1D,D2D,D3D,D4D,D5D,D6D,D7D,D8D,D9D,D0E,D1E,D2E,D3E,D4E,D5E,D6E,D7E,D8E,D9E,D0F,D1F,D2F,D3F,D4F,D5F,D6F,D7F,D8F,D9F,D0G,D1G,D2G,D3G,D4G,D5G,D6G,D7G,D8G,D9G,D0H,D1H,D2H,D3H,D4H,D5H,D6H,D7H,D8H,D9H,D0I,D1I,D2I,D3I,D4I,D5I,D6I,D7I,D8I,D9I,D0J,D1J,D2J,D3J,D4J,D5J,D6J,D7J,D8J,D9J,D0K,D1K,D2K,D3K,D4K,D5K,D6K,D7K,D8K,D9K,D0L,D1L,D2L,D3L,D4L,D5L,D6L,D7L,D8L,D9L,D0M,D1M,D2M,D3M,D4M,D5M,D6M,D7M,D8M,D9M,D0N,D1N,D2N,D3N,S0,S1,S2,S3,S4,S5,S6,S7,S8,S01,S03,S04,S05,S06,S08,S13,S14,S15,S16,S18,S34,S35,S36,S38,S45,S46,S48,S56,S68,S0H,S1H,S3H,S4H,S5H,S6H,S8H,SAH,TA0,TA1,TA2,TA3,TA4,TA5,TA6,TA7,TA8,TA9,TB0,TB1,TB2,TB3,TB4,TB5,TB6,TB7,FA0,FA1,FA2,FA3,FA4,FA5,FA6,FA7,FA8,FA9,FB0,FB1,FB2,FB3,FB4,FB5,FB6,FB7,FB8,FB9,FC1,FC2,FC3,FC4,FC5,FC6,FC7,FC8,FC9,FD0,FD1,FD2,FD3,FD4,FD5,FD6,FD7,FD8,FD9,FE0,FE1,FE2,FE3,FE4,FE5,FE6,FE7,FE8,FE9,FF0,FF1,FF2,FF3,FF4,FF5,FF6,FF7,FF8,FF9,FG0,FG1,FG2,FG3,FG4,FG5,FG6,FG7,FG8,FG9,FH0,FH1,FH2,FH3,FH4,FH5,FH6,FH7,FH8,FH9,FI0,FI1,FI2,FI3,FI4,FI5,FI6,FI7,FI8,FI9,FJ0,FJ1,FJ2,FJ3,FJ4,FJ5,FJ6,FJ7,FJ8,FJ9,FK0,FK1,FK2,FK3,FK4,FK5,FK6,FK7,FK8,FK9,FL0,FL1,FL2,FL3,FL4,FL5,FL6,FL7,FL8,FL9,FM0,FM1,FM2,FM3,FM4,FM5,FM6,FM7,FM8,FM9,FN0,FN1,FN2,FN3,FN4,FN5,FN6,FN7,FN8,FN9,FO0,FO1,FO2,FO3,FO4,FO5,FO6,FO7,FO8,FO9,FP0,FP1,FP2,FP3,FP4,FP5,FP6,FP7,FP8,FP9,FQ0,FQ1,FQ2,FQ3,FQ4,FQ5,FQ6,FQ7,FQ8,FQ9,FR0,FR1,FR2,FR3,FR4,FR5,FR6,FR7,FR8,FR9,FS0,FS1,FS2,FS3,FS4,FS5,FS6,FS7,FS8,FS9,FT0,FT1,FT2,FT3,FT4,FT5,FT6,FT7,FT8,FT9,FU0,FU1,FU2,FU3,FU4,FU5,FU6,FU7,FU8,FU9,FV0,FV1,FV2,FV3,FV4,FV5,FV6
There Is Another,"<p>The notoriety of your Bloodline Technique is far reaching, as is your constant mastery over it and your development of new techniques. So much so that you have been approached multiple times by budding adherents looking for your guidance. Whether a younger family member or a complete stranger, you have decided to take on one of them as your student to help them reach their potential.</p>
<p>You now have a companion that follows you around, acting as an apprentice to your teachings. They will follow almost any command given to them without question, as long as it does not obviously put them in unnecessary danger. They will join in almost every encounter, including combat, but they act independently of you and you do not roll for them. If the follower is a family member, they begin with the basic version of your Bloodline Technique OR your Experimental Technique. If they are a stranger, they begin with a basic version of their own Bloodline Technique OR your Experimental Technique, if it is not directly related to your bloodline technique. If they have their own Bloodline Technique, the GM decides its form and function. Your apprentice is also trained in one physical or combat Skill of your choice.</p>",,,5,Contact,,,,,,Apprentice (of your choice),Companion,"Apprentice who will follow almost any command given to them without question, as long as it does not obviously put them in unnecessary danger. They will join in almost every encounter, including combat, but they act independently of you and you do not roll for them. They have access to either a Bloodline Technique or your Experimental Technique, depending on their origin and your choices.",Physical or combat Skill (of your choice),2145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,
Mastered Bloodline Technique,"<p>You have access to a very powerful Ability, one passed down through your bloodline. As such, the Ability is unique to you and your family; others may claim to have mastery over this Ability, but only you and your closest kin can use it. Whether you have a relationship with your family or not, this Ability is a part of who you are and defines you.</p>
<p>Your target must be within short range.</p>
<p>You've fully mastered your Bloodline Technique, allowing you to use it at short range and whenever you wish without need to Rest. If your chosen Ability requires you to interact with the target within melee range, this Ability allows you move quickly within immediate range of your target, regardless of any obstacles in the way.</p>","You Attack a target within short range, applying a major effect or two minor effects using Aura Magic.",,6,Action,Magic,Short,,,,,,,,2146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,
<hide>,"At the beginning of the game, select either a major effect, such as fear, poison or stasis, or of up to two minor effects, such as blind, daze or taunt. Whenever you Attack with this Ability, you apply the chosen effect(s) in addition to dealing damage. You also decide the execution and form of your Bloodline Technique; it can take whatever form you decide, as long as it falls within what Aura Magic allows. Aura Magic focuses on self-discovery, the strength of self and the ability to materialize inner strength for external use. Aura Magic is most often used to increase an individual's physical capabilities beyond their natural limits. Aura can also be manifested as an external force to push or pull in a given direction. For example, this Ability could be used to strike fear into a target through your gaze alone, or could be used to manifest Aura energy in front of your outstretched hands as an energy beam. Discuss the details with the GM.",,,1,Note,,,,,,,,,,2147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,
Rational Animal,"You may be brimming with talent, but your emotional intelligence could use some work. When a situation would normally ask that you roll for Feelings, you do not roll your Feelings die. This means you will need to rely on Magic or Tech to solve the problem, or automatically fail the roll. You could also always reason that Logic is more appropriate, though the GM will need to agree with you.","You cannot roll for Feelings, and must rely on Magic or Tech to solve Feelings-based Tasks.",,1,Talent,Logic,,,,,,,,,2148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pack Mule,"You have a follower who carries your incredibly large inventory of items for you, allowing you to quickly access anything you need while on the go. Any items carried by your Pack Mule are considered stashed, and can be readied or equipped using an Action. Your Pack Mule can take any form you wish, including a person, an animal or some kind of robot. They will not help you in any other capacity beyonds holding your equipment. They act independently of you and will find cover during combat.",,,3,Contact,,,,,,Pack mule (of your choice),Companion,"Carries your incredibly large inventory of items for you. Any items carried by your Pack Mule are considered stashed, and can be readied or equipped using an Action. Will not help you in any other capacity beyonds holding your equipment. They act independently of you and will find cover during combat.",Carrying,2149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,
Hope for the Future,"You gain an optimistic, uplifting piece of Insight about something in the near future without needing to pay XP. Only usable once between each Long Rest.","You gain an optimistic, uplifting piece of Insight about something in the near future without needing to pay XP.",,1,Action,Insight,,,,Long Rest,,,,,2150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tearbend,"Overwhelmed by intense feelings of yearning and optimism for the future, you burst into tears, your words barely audible as you try to convey the full breath of your emotions to a target who can understand you. Add a die to your dice pool anytime you're trying to appeal to someone's emotions for something.",Add a die to your dice pool anytime you're trying to appeal to the emotions of a target who can understand you.,,1,Action,+1d,,,,,,,,,2151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Announce Intentions,"If you spend your Action saying what you will be doing on your next turn, add a die to your dice pool for any Task roll in the following round. You cannot use this Ability two rounds in a row.","You announce what you will be doing on your next turn, adding a die to your dice pool for any Task roll in the following round.",,1,Action,1d,,,1 round,1 round,,,,,2152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,
Best of Intentions,,Add a die to your dice pool on any Task roll if you spent the last round announcing your intentions.,,1,Status,+1d,,,1 round,,,,,,2153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,
Set the Scene,"Add three dice to your dice pool for any seduction Task as long as you spend at least two minutes gathering materials and organizing them in a small area to create an alluring display for someone you're trying to seduce. As an example, you could light some candles, lay down some pillows and satin sheets, and ensure there's some calming, entracing music playing when your target arrives. The materials to create the scene should either be on your person, easily accessible or provided by someone with little effort.",Add three dice to your dice pool for any seduction Task as long as you spend at least two minutes preparing.,,3,Action,+3d,,at least 2 minutes,,,,,,,2154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,
Love Conquers All,You can re-roll if you fail a roll or get a mixed success without paying the XP cost. Usable once between each Rest.,You can re-roll if you fail a roll or get a mixed success without paying the XP cost. Usable once between each Rest.,,5,Action,Re-roll,,,,Rest,,,,,2155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,
<hide>,,,,1,Skill,,,,,,Cooking,T,<default>,,2156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,
